ageband,imc,height,weight,hasSportHistoric,hasWalkingHistoric,gender,avgalt,dist,altDiff,currSpd,avgSpd,accumSub,accumDesc,totDist,modal,load,region,percentUphill,percentDownhill,day,month,hour,minute,diffic
1,24.48565200513601,183,82,1,1,0,310.29999999999995,7.3003817,-0.19999999999998863,1.3418808,0.7214485,1197,854,2139,0,1,"Minho e Douro",55.9607293,39.9251986,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,214.55,6.17073,-0.09999999999999432,1.1751108,0.86723167,873,1195,2193,0,0,"Minho e Douro",39.8084815,54.491564,13,3,17,0,easy
1,24.48565200513601,183,82,1,1,0,310.15,6.6722054,-0.0999999999999659,1.3094534,0.7222222,1197,860,2145,0,1,"Minho e Douro",55.8041958,40.09324,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,214.9,7.2989902,0.8000000000000114,1.3681316,0.8676056,880,1195,2200,0,0,"Minho e Douro",40,54.3181818,13,3,17,0,easy
1,24.48565200513601,183,82,1,1,0,216.25,8.33439,1.8999999999999773,1.6311548,0.8679775,888,1195,2208,0,0,"Minho e Douro",40.2173913,54.1213768,13,3,17,0,easy
1,24.48565200513601,183,82,1,1,0,310.45000000000005,6.0337477,0.6999999999999886,1.2919527,0.7229917,1203,860,2151,0,1,"Minho e Douro",55.9274755,39.9814039,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,217.14999999999998,7.101176,-0.09999999999999432,1.3969561,0.86834735,888,1202,2215,0,0,"Minho e Douro",40.0902934,54.2663656,13,3,17,0,easy
1,24.48565200513601,183,82,1,1,0,311.05,6.303807,0.5,1.1704783,0.7237569,1209,860,2157,0,1,"Minho e Douro",56.0500695,39.87019,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,217.39999999999998,7.590309,0.5999999999999943,1.3974708,0.8687151,895,1202,2222,0,0,"Minho e Douro",40.2790279,54.0954095,13,3,17,0,easy
1,24.48565200513601,183,82,1,1,0,311.4,7.0509815,0.19999999999998863,1.312027,0.7245179,1216,860,2164,0,1,"Minho e Douro",56.1922365,39.7412199,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,217.45,6.8503103,-0.5,1.4252658,0.8690808,895,1208,2228,0,0,"Minho e Douro",40.1705565,54.2190305,13,3,17,0,easy
1,24.48565200513601,183,82,1,1,0,311.6,6.985072,0.19999999999998863,1.3614403,0.72527474,1222,860,2170,0,1,"Minho e Douro",56.313364,39.6313364,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,217.14999999999998,6.8503103,-0.09999999999999432,1.2852614,0.86944443,895,1214,2234,0,0,"Minho e Douro",40.0626678,54.3419874,13,3,17,1,easy
1,24.48565200513601,183,82,1,1,0,312.1,6.7482147,0.8000000000000114,1.1776844,0.72602737,1228,860,2176,0,1,"Minho e Douro",56.4338235,39.5220588,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,217.45,6.700042,0.700000000000017,1.4216628,0.8698061,901,1214,2240,0,0,"Minho e Douro",40.2232142,54.1964285,13,3,17,1,easy
1,24.48565200513601,183,82,1,1,0,312.8,4.942405,0.6000000000000227,1.0984172,0.72677594,1232,860,2180,0,1,"Minho e Douro",56.5137614,39.4495412,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,217.7,6.807637,-0.20000000000001705,1.1874641,0.87016577,901,1220,2246,0,0,"Minho e Douro",40.1157613,54.3187889,13,3,17,1,easy
1,24.48565200513601,183,82,1,1,0,313.05,5.229488,-0.10000000000002274,1.210112,0.7275204,1232,865,2185,0,1,"Minho e Douro",56.3844393,39.5881006,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,217.75,6.1653123,0.30000000000001137,1.14886,0.8705234,907,1220,2252,0,0,"Minho e Douro",40.2753108,54.1740674,13,3,17,1,easy
1,24.48565200513601,183,82,1,1,0,312.9,5.3752503,-0.19999999999998863,1.3135711,0.7282609,1232,870,2190,0,1,"Minho e Douro",56.2557077,39.7260273,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,218.3,5.5966086,0.799999999999983,1.3521752,0.8708791,912,1220,2257,0,0,"Minho e Douro",40.4076207,54.054054,13,3,17,1,easy
1,24.48565200513601,183,82,1,1,0,312.70000000000005,5.92498,-0.19999999999998863,1.2029058,0.7289973,1232,875,2195,0,1,"Minho e Douro",56.1275626,39.8633257,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,218.75,6.602426,0.10000000000002274,1.2713639,0.87123287,918,1220,2263,0,0,"Minho e Douro",40.5656208,53.9107379,13,3,17,1,medium
1,24.48565200513601,183,82,1,1,0,312.5,6.299712,-0.20000000000004547,1.2991589,0.7297297,1232,881,2201,0,1,"Minho e Douro",55.974557,40.0272603,8,3,15,3,easy
1,24.48565200513601,183,82,1,1,0,219,6.2534184,0.39999999999997726,1.3784261,0.8715847,924,1220,2269,0,0,"Minho e Douro",40.7227853,53.7681798,13,3,17,1,medium
1,24.48565200513601,183,82,1,1,0,312.29999999999995,6.8714814,-0.19999999999998863,1.3418808,0.7304582,1232,887,2207,0,1,"Minho e Douro",55.8223833,40.1903035,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,219.6,6.7500987,0.8000000000000114,1.2301861,0.8719346,930,1220,2275,0,0,"Minho e Douro",40.8791208,53.6263736,13,3,17,1,medium
1,24.48565200513601,183,82,1,1,0,311.95,6.6695795,-0.5,1.2929822,0.7311828,1232,893,2213,0,1,"Minho e Douro",55.6710347,40.3524627,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,220.6,6.106496,1.1999999999999886,1.2075384,0.8722826,936,1220,2281,0,0,"Minho e Douro",41.0346339,53.4853134,13,3,17,1,medium
1,24.48565200513601,183,82,1,1,0,311.5,6.4786572,-0.39999999999997726,1.3079091,0.7319035,1232,899,2219,0,1,"Minho e Douro",55.5205047,40.5137449,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,221.89999999999998,5.26247,1.4000000000000057,1.486003,0.87262875,941,1220,2286,0,0,"Minho e Douro",41.1636045,53.3683289,13,3,17,1,easy
1,24.48565200513601,183,82,1,1,0,311.15,6.6870027,-0.30000000000001137,1.2765111,0.7326203,1232,905,2225,0,1,"Minho e Douro",55.3707865,40.6741573,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,222.75,5.9335017,0.30000000000001137,1.1993028,0.87297297,946,1220,2291,0,0,"Minho e Douro",41.2920122,53.251855,13,3,17,1,easy
1,24.48565200513601,183,82,1,1,0,310.75,6.715941,-0.5,1.3882059,0.73333335,1232,911,2231,0,1,"Minho e Douro",55.2218735,40.8337068,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,222.5,5.674916,-0.8000000000000114,1.3748231,0.87331533,946,1225,2296,0,0,"Minho e Douro",41.2020905,53.3536585,13,3,17,1,easy
1,24.48565200513601,183,82,1,1,0,310.15,6.118213,-0.6999999999999886,1.2965853,0.7340425,1232,917,2237,0,1,"Minho e Douro",55.0737594,40.9924005,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,222,7.4271083,-0.19999999999998863,1.4561492,0.8736559,946,1232,2303,0,0,"Minho e Douro",41.0768562,53.4954407,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,309.45000000000005,6.2950935,-0.6999999999999886,1.2389364,0.734748,1232,923,2243,0,1,"Minho e Douro",54.9264378,41.1502452,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,221.95,6.943104,0.09999999999999432,1.4371045,0.87399465,952,1232,2309,0,0,"Minho e Douro",41.2299696,53.3564313,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,309.15,6.4921136,0.0999999999999659,1.3182036,0.73544973,1238,923,2249,0,1,"Minho e Douro",55.0466874,41.0404624,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,221.85,6.572503,-0.30000000000001137,1.3362188,0.87433153,952,1238,2315,0,0,"Minho e Douro",41.1231101,53.4773218,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,309.25,6.2359424,0.10000000000002274,1.0629014,0.73614776,1244,923,2255,0,1,"Minho e Douro",55.1662971,40.9312638,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,221.7,5.814531,0,1.4386486,0.8746667,952,1238,2320,0,0,"Minho e Douro",41.0344827,53.3620689,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,309.4,6.060393,0.19999999999998863,1.3017325,0.7368421,1250,923,2261,0,1,"Minho e Douro",55.285272,40.8226448,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,221.3,7.427114,-0.799999999999983,1.7397611,0.875,952,1245,2327,0,0,"Minho e Douro",40.9110442,53.5023635,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,309.35,6.8375607,-0.30000000000001137,1.3480575,0.7375328,1250,929,2267,0,1,"Minho e Douro",55.1389501,40.9792677,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,220.7,6.515431,-0.4000000000000057,1.3588667,0.8753316,952,1251,2333,0,0,"Minho e Douro",40.8058294,53.6219459,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,309.15,6.724082,-0.0999999999999659,1.3192331,0.7382199,1250,935,2273,0,1,"Minho e Douro",54.9934007,41.1350637,8,3,15,4,easy
1,24.48565200513601,183,82,1,1,0,220.35,6.517485,-0.30000000000001137,1.376882,0.8756614,952,1257,2339,0,0,"Minho e Douro",40.7011543,53.7409149,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,309,6.7743645,-0.20000000000004547,1.3634992,0.7389034,1250,941,2279,0,1,"Minho e Douro",54.8486178,41.2900394,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,220.14999999999998,7.1337066,-0.09999999999999432,1.4180597,0.87598944,952,1264,2346,0,0,"Minho e Douro",40.5797101,53.8789428,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,308.65,6.23594,-0.5,1.2276125,0.7395833,1250,947,2285,0,1,"Minho e Douro",54.7045951,41.4442013,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,219.89999999999998,6.788351,-0.4000000000000057,1.2348186,0.8763158,952,1270,2352,0,0,"Minho e Douro",40.4761904,53.9965986,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,308.15,6.6568646,-0.5,1.3722495,0.74025977,1250,953,2291,0,1,"Minho e Douro",54.5613269,41.5975556,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,219.89999999999998,7.1798687,0.4000000000000057,1.4685025,0.87664044,959,1270,2359,0,0,"Minho e Douro",40.6528189,53.8363713,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,308.04999999999995,6.8822823,0.30000000000001137,1.4443105,0.74093264,1256,953,2297,0,1,"Minho e Douro",54.6800174,41.4888985,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,219.95,6.744318,-0.29999999999998295,1.3537195,0.8769634,959,1276,2365,0,0,"Minho e Douro",40.5496828,53.9534883,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,308.75,7.277211,1.1000000000000227,1.3017325,0.74160206,1263,953,2304,0,1,"Minho e Douro",54.8177083,41.3628472,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,219.85000000000002,6.2817116,0.09999999999999432,1.3182036,0.8772846,965,1276,2371,0,0,"Minho e Douro",40.7001265,53.8169548,13,3,17,2,easy
1,24.48565200513601,183,82,1,1,0,310.20000000000005,7.871502,1.8000000000000114,1.2065089,0.742268,1270,953,2311,0,1,"Minho e Douro",54.9545651,41.2375594,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,219.95,7.4544096,0.09999999999999432,1.4520314,0.8776042,972,1276,2378,0,0,"Minho e Douro",40.8746846,53.6585365,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,311.8,7.224447,1.3999999999999773,1.617772,0.7429306,1277,953,2318,0,1,"Minho e Douro",55.0905953,41.1130284,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,219.95,7.421429,-0.09999999999999432,1.4072505,0.87792206,972,1283,2385,0,0,"Minho e Douro",40.7547169,53.7945492,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,310.8,8.916586,-3.3999999999999773,1.2657019,0.74358976,1277,961,2326,0,1,"Minho e Douro",54.9011177,41.3155631,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,219.7,6.7719636,-0.4000000000000057,1.3866616,0.8782383,972,1289,2391,0,0,"Minho e Douro",40.6524466,53.9104976,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,307.9,7.114654,-2.400000000000034,1.4468842,0.7442455,1277,968,2333,0,1,"Minho e Douro",54.7363909,41.4916416,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,219.1,7.1077003,-0.8000000000000114,1.4504873,0.878553,972,1296,2398,0,0,"Minho e Douro",40.5337781,54.0450375,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,308.79999999999995,7.265335,4.199999999999989,1.4314425,0.74489796,1284,968,2340,0,1,"Minho e Douro",54.8717948,41.3675213,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,218.6,6.859653,-0.19999999999998863,1.3171742,0.87886596,972,1302,2404,0,0,"Minho e Douro",40.4326123,54.1597337,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,310.85,6.4772897,-0.0999999999999659,1.4283541,0.74554706,1284,974,2346,0,1,"Minho e Douro",54.7314578,41.5174765,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,218.35,6.513018,-0.30000000000001137,1.3799703,0.8791774,972,1308,2410,0,0,"Minho e Douro",40.3319502,54.2738589,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,310.45000000000005,5.949478,-0.6999999999999886,1.1689342,0.7461929,1284,979,2351,0,1,"Minho e Douro",54.6150574,41.6418545,8,3,15,5,easy
1,24.48565200513601,183,82,1,1,0,217.75,6.899343,-0.8999999999999773,1.3861469,0.87948716,972,1314,2416,0,0,"Minho e Douro",40.231788,54.3874172,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,310.1,5.845383,0,1.1365067,0.7468355,1284,979,2356,0,1,"Minho e Douro",54.4991511,41.5534804,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,217.4,7.176919,0.19999999999998863,1.3866616,0.8797954,979,1314,2423,0,0,"Minho e Douro",40.4044572,54.230293,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,310.15,5.798752,0.0999999999999659,1.1823169,0.74747473,1289,979,2361,0,1,"Minho e Douro",54.5955103,41.4654807,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,217.4,7.1516175,-0.19999999999998863,1.4072505,0.88010204,979,1321,2430,0,0,"Minho e Douro",40.2880658,54.3621399,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,310,6.342169,-0.39999999999997726,1.2754817,0.74811083,1289,985,2367,0,1,"Minho e Douro",54.4571187,41.6138572,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,217.10000000000002,6.42332,-0.4000000000000057,1.33416,0.8804071,979,1327,2436,0,0,"Minho e Douro",40.1888341,54.4745484,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,309.25,6.0475283,-1.1000000000000227,1.1462864,0.7487437,1289,991,2373,0,1,"Minho e Douro",54.3194268,41.7614833,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,216.85000000000002,6.050463,-0.09999999999999432,1.3393072,0.88071066,979,1333,2442,0,0,"Minho e Douro",40.09009,54.5864045,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,308.75,5.9345937,0.10000000000002274,1.4242364,0.74937344,1294,991,2378,0,1,"Minho e Douro",54.4154751,41.6736753,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,216.7,6.694964,-0.20000000000001705,1.3171742,0.8810127,979,1339,2448,0,0,"Minho e Douro",39.99183,54.6977124,13,3,17,3,easy
1,24.48565200513601,183,82,1,1,0,309.20000000000005,7.23539,0.8000000000000114,1.4257805,0.75,1301,991,2385,0,1,"Minho e Douro",54.5492662,41.5513626,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,217.1,6.948288,1,1.3254098,0.88131315,985,1339,2454,0,0,"Minho e Douro",40.1385493,54.5639771,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,309.70000000000005,6.8540664,0.19999999999998863,1.3856323,0.75062346,1307,991,2391,0,1,"Minho e Douro",54.6633207,41.4470932,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,309.45000000000005,6.118207,-0.6999999999999886,0.9378239,0.74875623,1307,997,2397,0,1,"Minho e Douro",54.5264914,41.5936587,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,217.64999999999998,6.8819156,0.09999999999999432,1.3454839,0.88161206,991,1339,2460,0,0,"Minho e Douro",40.2845528,54.4308943,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,308.95000000000005,5.7082973,-0.30000000000001137,1.2971,0.74937963,1307,1002,2402,0,1,"Minho e Douro",54.4129891,41.7152373,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,217.45,6.8374667,-0.5,1.3079091,0.88190955,991,1345,2466,0,0,"Minho e Douro",40.1865369,54.541768,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,308.45000000000005,6.532315,-0.6999999999999886,1.4947534,0.75,1307,1008,2408,0,1,"Minho e Douro",54.2774086,41.8604651,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,217.25,6.477191,0.10000000000002274,1.4201186,0.8822055,997,1345,2472,0,0,"Minho e Douro",40.3317152,54.4093851,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,307.85,6.9422703,-0.5,1.2152592,0.75061727,1307,1014,2414,0,1,"Minho e Douro",54.142502,42.004971,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,217.45,6.2997336,0.29999999999998295,1.2358481,0.8825,1003,1345,2478,0,0,"Minho e Douro",40.4761904,54.2776432,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,307.15,7.120945,-0.9000000000000341,1.0634161,0.75123155,1307,1021,2421,0,1,"Minho e Douro",53.9859562,42.1726559,8,3,15,6,easy
1,24.48565200513601,183,82,1,1,0,218,7.0496774,0.8000000000000114,1.3459986,0.882793,1010,1345,2485,0,0,"Minho e Douro",40.6438631,54.1247484,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,306.15,3.7437615,-1.099999999999966,0,0.7493858,1307,1024,2424,0,1,"Minho e Douro",53.9191419,42.2442244,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,218.2,6.060197,-0.4000000000000057,1.1313595,0.8830846,1010,1351,2491,0,0,"Minho e Douro",40.5459654,54.2352468,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,304.45000000000005,6.687003,-2.3000000000000114,1.513798,0.75,1307,1030,2430,0,1,"Minho e Douro",53.7860082,42.3868312,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,217.85,5.963806,-0.30000000000001137,1.2770258,0.8833747,1010,1356,2496,0,0,"Minho e Douro",40.4647435,54.326923,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,217.35,4.9400935,-0.6999999999999886,1.1133442,0.88366336,1010,1360,2500,0,0,"Minho e Douro",40.4,54.4,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,302.8,8.084193,-1,0.9563539,0.74816626,1307,1038,2438,0,1,"Minho e Douro",53.6095159,42.5758818,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,217.15,6.2438974,0.30000000000001137,1.3125417,0.8839506,1016,1360,2506,0,0,"Minho e Douro",40.5426975,54.2697525,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,302.5,7.172877,0.39999999999997726,1.4407074,0.7487805,1314,1038,2445,0,1,"Minho e Douro",53.7423312,42.4539877,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,217.05,6.141091,-0.5,1.4293836,0.88423645,1016,1366,2512,0,0,"Minho e Douro",40.4458598,54.3789808,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,302.85,7.409964,0.30000000000001137,1.4468842,0.74939173,1321,1038,2452,0,1,"Minho e Douro",53.8743882,42.3327895,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,216.8,7.277516,0,1.2641578,0.8845209,1016,1366,2519,0,0,"Minho e Douro",40.3334656,54.2278682,13,3,17,4,easy
1,24.48565200513601,183,82,1,1,0,302.95,7.2297487,-0.10000000000002274,1.5184306,0.75,1321,1045,2459,0,1,"Minho e Douro",53.7210248,42.4969499,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,216.95,6.6825166,0.29999999999998295,1.4247512,0.88480395,1022,1366,2525,0,0,"Minho e Douro",40.4752475,54.0990099,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,302.7,7.2772107,-0.39999999999997726,1.3876911,0.75060534,1321,1052,2466,0,1,"Minho e Douro",53.568532,42.6601784,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,217.14999999999998,6.907961,0.09999999999999432,1.3660728,0.8850856,1028,1366,2531,0,0,"Minho e Douro",40.6163571,53.9707625,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,302.5,7.9823847,0,1.3140858,0.7512077,1321,1052,2473,0,1,"Minho e Douro",53.4169025,42.5394257,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,217.14999999999998,6.485092,-0.09999999999999432,1.1740814,0.88536584,1028,1372,2537,0,0,"Minho e Douro",40.5202995,54.0796216,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,302,6.084839,-1,1.3161447,0.7518072,1321,1058,2479,0,1,"Minho e Douro",53.2876159,42.6784993,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,217,6.553138,-0.19999999999998863,1.3918089,0.8856448,1028,1378,2543,0,0,"Minho e Douro",40.4246952,54.1879669,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,302.1,7.779377,1.1999999999999886,1.5230631,0.75240386,1328,1058,2486,0,1,"Minho e Douro",53.4191472,42.5583266,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,217.10000000000002,7.650734,0.4000000000000057,1.059813,0.8859223,1035,1378,2550,0,0,"Minho e Douro",40.5882352,54.0392156,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,302,7.5095067,-1.3999999999999773,1.1998175,0.7529976,1328,1065,2493,0,1,"Minho e Douro",53.2691536,42.7196149,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,216.85000000000002,6.9416747,-0.9000000000000057,1.5122539,0.8861985,1035,1384,2556,0,0,"Minho e Douro",40.4929577,54.1471048,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,301,4.548199,-0.6000000000000227,0,0.75119615,1328,1069,2497,0,1,"Minho e Douro",53.1838205,42.8113736,8,3,15,7,easy
1,24.48565200513601,183,82,1,1,0,216.75,8.568976,0.6999999999999886,1.3938677,0.8864734,1043,1384,2564,0,0,"Minho e Douro",40.6786271,53.9781591,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,299.95,3.0103474,-1.5,0.7803189,0.74940336,1328,1072,2500,0,1,"Minho e Douro",53.12,42.88,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,217.14999999999998,8.276714,0.09999999999999432,1.3552636,0.886747,1051,1384,2572,0,0,"Minho e Douro",40.8631415,53.8102643,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,298.7,6.398138,-1,1.2569517,0.75,1328,1078,2506,0,1,"Minho e Douro",52.9928172,43.0167597,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,218.25,8.524062,2.1000000000000227,1.473135,0.8870192,1059,1384,2580,0,0,"Minho e Douro",41.0465116,53.6434108,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,297.79999999999995,8.124848,-0.8000000000000114,1.328498,0.75059384,1328,1086,2514,0,1,"Minho e Douro",52.8241845,43.1980906,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,219.45,7.8352532,0.29999999999998295,1.3995297,0.8872902,1066,1384,2587,0,0,"Minho e Douro",41.2060301,53.4982605,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,297.2,8.511169,-0.39999999999997726,1.53799,0.7511848,1328,1094,2522,0,1,"Minho e Douro",52.6566217,43.3782712,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,220.35,7.2630777,1.5,1.2595253,0.88755983,1073,1384,2594,0,0,"Minho e Douro",41.3646877,53.3538936,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,297.25,7.7680554,0.5,0.72781724,0.74940896,1335,1094,2529,0,1,"Minho e Douro",52.7876631,43.2582048,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,221.35,6.3685727,0.5,1.4803411,0.8878282,1079,1384,2600,0,0,"Minho e Douro",41.5,53.2307692,13,3,17,5,easy
1,24.48565200513601,183,82,1,1,0,298.35,5.3767447,1.6999999999999886,1.0819461,0.75,1340,1094,2534,0,1,"Minho e Douro",52.8808208,43.1728492,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,221.5,5.925002,-0.19999999999998863,1.2003322,0.88809526,1079,1389,2605,0,0,"Minho e Douro",41.4203454,53.3205374,13,3,17,6,easy
1,24.48565200513601,183,82,1,1,0,297.15,7.911148,-4.099999999999966,0.9162056,0.7482353,1340,1101,2541,0,1,"Minho e Douro",52.7351436,43.3293978,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,221.65,6.110058,0.5,1.2996736,0.88836104,1085,1389,2611,0,0,"Minho e Douro",41.5549597,53.1980084,13,3,17,6,easy
1,24.48565200513601,183,82,1,1,0,291.25,6.481324,-7.7000000000000455,0.9362797,0.74647886,1340,1107,2547,0,1,"Minho e Douro",52.6109148,43.4628975,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,221.45,6.1227317,-0.9000000000000057,1.2332745,0.8886256,1085,1395,2617,0,0,"Minho e Douro",41.4596866,53.3053114,13,3,17,6,easy
1,24.48565200513601,183,82,1,1,0,284.5,7.4035664,-5.7999999999999545,1.0484892,0.7470726,1340,1114,2554,0,1,"Minho e Douro",52.4667188,43.6178543,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,220.5,6.4771967,-1,1.0942994,0.8888889,1085,1401,2623,0,0,"Minho e Douro",41.3648494,53.4121235,13,3,17,6,easy
1,24.48565200513601,183,82,1,1,0,278.75,6.949489,-5.7000000000000455,1.0407684,0.74766356,1340,1120,2560,0,1,"Minho e Douro",52.34375,43.75,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,277.04999999999995,7.097326,2.3000000000000114,1.0767989,0.74825174,1347,1120,2567,0,1,"Minho e Douro",52.4737047,43.6306973,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,219.85,5.269641,-0.30000000000001137,1.0994467,0.8891509,1085,1406,2628,0,0,"Minho e Douro",41.2861491,53.500761,13,3,17,6,easy
1,24.48565200513601,183,82,1,1,0,277.85,6.7513294,-0.6999999999999886,1.1287858,0.74883723,1347,1126,2573,0,1,"Minho e Douro",52.3513408,43.7621453,8,3,15,8,easy
1,24.48565200513601,183,82,1,1,0,220.45,5.5075846,1.5,0.6866394,0.8870588,1090,1406,2633,0,0,"Minho e Douro",41.3976452,53.3991644,13,3,17,6,easy
1,24.48565200513601,183,82,1,1,0,278.2,6.6528487,1.3999999999999773,1.2698197,0.7494199,1353,1126,2579,0,1,"Minho e Douro",52.4621946,43.6603334,8,3,15,9,easy
1,24.48565200513601,183,82,1,1,0,220.89999999999998,6.0882683,-0.5999999999999943,1.2353333,0.8873239,1090,1412,2639,0,0,"Minho e Douro",41.303524,53.5051155,13,3,17,6,easy
